row_id,order_id,order_date,ship_date,ship_mode,customer_id,postal_code,product_id,sales,units,gross_profit,cost
266,US-2021-141838-CHO-TRI-54000,20210326,20260921,Second Class,141838,94122,CHO-TRI-54000,7.5,2,4.9,2.6
1670,US-2021-143721-CHO-MIL-31000,20211123,20270519,Second Class,143721,77095,CHO-MIL-31000,6.5,2,4.22,2.28
2131,US-2022-147529-CHO-NUT-13000,20220207,20270804,Standard Class,147529,22153,CHO-NUT-13000,17.45,5,12.45,5
2132,US-2022-147529-CHO-NUT-13000,20220207,20270804,Standard Class,147529,22153,CHO-NUT-13000,6.98,2,4.98,2
3520,US-2022-164448-CHO-TRI-54000,20221031,20280426,Second Class,164448,93905,CHO-TRI-54000,7.5,2,4.9,2.6
3521,US-2022-164448-CHO-TRI-54000,20221031,20280426,Second Class,164448,93905,CHO-TRI-54000,18.75,5,12.25,6.5
3524,US-2022-164448-CHO-SCR-58000,20221031,20280426,Second Class,164448,93905,CHO-SCR-58000,18,5,12.5,5.5
3527,US-2022-164448-CHO-NUT-13000,20221031,20280426,Second Class,164448,93905,CHO-NUT-13000,48.86,14,34.86,14
4500,US-2023-120082-CHO-SCR-58000,20230325,20280916,Second Class,120082,10024,CHO-SCR-58000,10.8,3,7.5,3.3
5267,US-2023-160941-CHO-TRI-54000,20230721,20290115,Standard Class,160941,95661,CHO-TRI-54000,18.75,5,12.25,6.5
5269,US-2023-160941-CHO-SCR-58000,20230721,20290115,Standard Class,160941,95661,CHO-SCR-58000,3.6,1,2.5,1.1
6569,US-2023-161844-CHO-SCR-58000,20231209,20290605,Second Class,161844,37064,CHO-SCR-58000,10.8,3,7.5,3.3
6577,US-2023-161844-CHO-SCR-58000,20231209,20290605,Second Class,161844,37064,CHO-SCR-58000,7.2,2,5,2.2
7483,US-2024-149489-OTH-LIC-15000,20240424,20291018,First Class,149489,19143,OTH-LIC-15000,40,2,20,20
7485,US-2024-149489-CHO-MIL-31000,20240424,20291018,First Class,149489,19143,CHO-MIL-31000,6.5,2,4.22,2.28
7486,US-2024-149489-CHO-SCR-58000,20240424,20291018,First Class,149489,19143,CHO-SCR-58000,7.2,2,5,2.2
8056,US-2024-104388-CHO-NUT-13000,20240705,20291228,First Class,104388,68025,CHO-NUT-13000,13.96,4,9.96,4
8610,US-2024-168403-CHO-NUT-13000,20240909,20300308,Standard Class,168403,97206,CHO-NUT-13000,3.49,1,2.49,1
8624,US-2024-168403-CHO-TRI-54000,20240909,20300308,Standard Class,168403,97206,CHO-TRI-54000,22.5,6,14.7,7.8
9146,US-2024-167094-CHO-NUT-13000,20241021,20300414,First Class,167094,97477,CHO-NUT-13000,6.98,2,4.98,2
9158,US-2024-167094-CHO-SCR-58000,20241021,20300414,First Class,167094,97477,CHO-SCR-58000,3.6,1,2.5,1.1
9161,US-2024-167094-CHO-MIL-31000,20241021,20300414,First Class,167094,97477,CHO-MIL-31000,6.5,2,4.22,2.28
9884,US-2024-139199-CHO-SCR-58000,20241209,20300605,Standard Class,139199,48234,CHO-SCR-58000,10.8,3,7.5,3.3
9897,US-2024-139199-CHO-FUD-51000,20241209,20300605,Standard Class,139199,48234,CHO-FUD-51000,7.2,2,4.8,2.4
9906,US-2024-139199-CHO-MIL-31000,20241209,20300605,Standard Class,139199,48234,CHO-MIL-31000,6.5,2,4.22,2.28
2212,US-2022-105627-CHO-SCR-58000,20220308,20270902,Standard Class,105627,53142,CHO-SCR-58000,10.8,3,7.5,3.3
2213,US-2022-105627-CHO-MIL-31000,20220308,20270902,Standard Class,105627,53142,CHO-MIL-31000,22.75,7,14.77,7.98
2214,US-2022-105627-CHO-FUD-51000,20220308,20270902,Standard Class,105627,53142,CHO-FUD-51000,21.6,6,14.4,7.2
2216,US-2022-105627-CHO-FUD-51000,20220308,20270902,Standard Class,105627,53142,CHO-FUD-51000,3.6,1,2.4,1.2
2219,US-2022-105627-CHO-MIL-31000,20220308,20270902,Standard Class,105627,53142,CHO-MIL-31000,16.25,5,10.55,5.7
3307,US-2022-139738-CHO-SCR-58000,20220925,20280321,Standard Class,139738,61107,CHO-SCR-58000,25.2,7,17.5,7.7
8319,US-2024-152310-CHO-SCR-58000,20240812,20300209,Standard Class,152310,98103,CHO-SCR-58000,21.6,6,15,6.6
8321,US-2024-152310-CHO-SCR-58000,20240812,20300209,Standard Class,152310,98103,CHO-SCR-58000,14.4,4,10,4.4
8322,US-2024-152310-CHO-TRI-54000,20240812,20300209,Standard Class,152310,98103,CHO-TRI-54000,11.25,3,7.35,3.9
8323,US-2024-152310-CHO-TRI-54000,20240812,20300209,Standard Class,152310,98103,CHO-TRI-54000,18.75,5,12.25,6.5
8324,US-2024-152310-CHO-MIL-31000,20240812,20300209,Standard Class,152310,98103,CHO-MIL-31000,3.25,1,2.11,1.14
8325,US-2024-152310-CHO-MIL-31000,20240812,20300209,Standard Class,152310,98103,CHO-MIL-31000,26,8,16.88,9.12
8448,US-2024-133501-CHO-NUT-13000,20240827,20300222,Standard Class,133501,37064,CHO-NUT-13000,3.49,1,2.49,1
9484,US-2024-108112-CHO-MIL-31000,20241115,20300513,Standard Class,108112,33023,CHO-MIL-31000,13,4,8.44,4.56
9485,US-2024-108112-CHO-FUD-51000,20241115,20300513,Standard Class,108112,33023,CHO-FUD-51000,14.4,4,9.6,4.8
1694,US-2021-163034-CHO-TRI-54000,20211124,20270521,Standard Class,163034,60610,CHO-TRI-54000,18.75,5,12.25,6.5
2912,US-2022-112767-CHO-NUT-13000,20220802,20280127,Standard Class,112767,97477,CHO-NUT-13000,13.96,4,9.96,4
3940,US-2022-134894-CHO-SCR-58000,20221207,20280602,Standard Class,134894,42420,CHO-SCR-58000,14.4,4,10,4.4
3942,US-2022-134894-CHO-MIL-31000,20221207,20280602,Standard Class,134894,42420,CHO-MIL-31000,9.75,3,6.33,3.42
7568,US-2024-141943-CHO-NUT-13000,20240505,20291030,Standard Class,141943,94122,CHO-NUT-13000,6.98,2,4.98,2
10093,US-2024-140627-CHO-TRI-54000,20241223,20300619,Standard Class,140627,37075,CHO-TRI-54000,15,4,9.8,5.2
10097,US-2024-140627-CHO-SCR-58000,20241223,20300619,Standard Class,140627,37075,CHO-SCR-58000,25.2,7,17.5,7.7
10106,US-2024-140627-CHO-MIL-31000,20241223,20300619,Standard Class,140627,37075,CHO-MIL-31000,9.75,3,6.33,3.42
2187,US-2022-110457-CHO-SCR-58000,20220302,20270827,Standard Class,110457,98103,CHO-SCR-58000,10.8,3,7.5,3.3
3415,US-2022-129098-CHO-FUD-51000,20221009,20280404,Standard Class,129098,22153,CHO-FUD-51000,7.2,2,4.8,2.4
4316,US-2023-134334-CHO-NUT-13000,20230214,20280807,First Class,134334,20735,CHO-NUT-13000,20.94,6,14.94,6
4317,US-2023-134334-CHO-FUD-51000,20230214,20280807,First Class,134334,20735,CHO-FUD-51000,10.8,3,7.2,3.6
4318,US-2023-134334-CHO-SCR-58000,20230214,20280807,First Class,134334,20735,CHO-SCR-58000,10.8,3,7.5,3.3
4320,US-2023-134334-CHO-SCR-58000,20230214,20280807,First Class,134334,20735,CHO-SCR-58000,3.6,1,2.5,1.1
7063,US-2024-124940-CHO-SCR-58000,20240221,20290818,Standard Class,124940,75007,CHO-SCR-58000,3.6,1,2.5,1.1
8951,US-2024-117807-CHO-TRI-54000,20241001,20300330,Standard Class,117807,68025,CHO-TRI-54000,3.75,1,2.45,1.3
9290,US-2024-100622-CHO-NUT-13000,20241103,20300430,Standard Class,100622,32839,CHO-NUT-13000,6.98,2,4.98,2
9296,US-2024-100622-CHO-SCR-58000,20241103,20300430,Standard Class,100622,32839,CHO-SCR-58000,7.2,2,5,2.2
9303,US-2024-100622-CHO-TRI-54000,20241103,20300430,Standard Class,100622,32839,CHO-TRI-54000,7.5,2,4.9,2.6
9540,US-2024-104913-CHO-MIL-31000,20241118,20300515,Standard Class,104913,11561,CHO-MIL-31000,16.25,5,10.55,5.7
1800,US-2021-166191-CHO-SCR-58000,20211205,20270601,Second Class,166191,62521,CHO-SCR-58000,7.2,2,5,2.2
1801,US-2021-166191-CHO-NUT-13000,20211205,20270601,Second Class,166191,62521,CHO-NUT-13000,24.43,7,17.43,7
10049,US-2024-102197-CHO-NUT-13000,20241220,20300618,Standard Class,102197,10009,CHO-NUT-13000,10.47,3,7.47,3
10051,US-2024-102197-CHO-NUT-13000,20241220,20300618,Standard Class,102197,10009,CHO-NUT-13000,17.45,5,12.45,5
10053,US-2024-102197-CHO-MIL-31000,20241220,20300618,Standard Class,102197,10009,CHO-MIL-31000,9.75,3,6.33,3.42
183,US-2021-157623-CHO-FUD-51000,20210314,20260908,Standard Class,157623,92646,CHO-FUD-51000,3.6,1,2.4,1.2
187,US-2021-157623-CHO-NUT-13000,20210314,20260908,Standard Class,157623,92646,CHO-NUT-13000,6.98,2,4.98,2
3684,US-2022-113173-CHO-MIL-31000,20221115,20280509,Second Class,113173,60653,CHO-MIL-31000,9.75,3,6.33,3.42
3685,US-2022-113173-CHO-FUD-51000,20221115,20280509,Second Class,113173,60653,CHO-FUD-51000,32.4,9,21.6,10.8
3687,US-2022-113173-CHO-FUD-51000,20221115,20280509,Second Class,113173,60653,CHO-FUD-51000,18,5,12,6
3876,US-2022-122756-CHO-TRI-54000,20221203,20280529,Standard Class,122756,19140,CHO-TRI-54000,3.75,1,2.45,1.3
3884,US-2022-122756-CHO-SCR-58000,20221203,20280529,Standard Class,122756,19140,CHO-SCR-58000,14.4,4,10,4.4
4425,US-2023-127138-CHO-NUT-13000,20230312,20280904,Second Class,127138,94109,CHO-NUT-13000,10.47,3,7.47,3
4426,US-2023-127138-CHO-SCR-58000,20230312,20280904,Second Class,127138,94109,CHO-SCR-58000,18,5,12.5,5.5
4428,US-2023-127138-CHO-MIL-31000,20230312,20280904,Second Class,127138,94109,CHO-MIL-31000,13,4,8.44,4.56
4431,US-2023-127138-CHO-FUD-51000,20230312,20280904,Second Class,127138,94109,CHO-FUD-51000,18,5,12,6
5143,US-2023-168543-CHO-MIL-31000,20230703,20281227,Standard Class,168543,10035,CHO-MIL-31000,22.75,7,14.77,7.98
5525,US-2023-155481-OTH-LIC-15000,20230901,20290225,Standard Class,155481,19140,OTH-LIC-15000,140,7,70,70
5528,US-2023-155481-CHO-MIL-31000,20230901,20290225,Standard Class,155481,19140,CHO-MIL-31000,19.5,6,12.66,6.84
5533,US-2023-155481-CHO-NUT-13000,20230901,20290225,Standard Class,155481,19140,CHO-NUT-13000,6.98,2,4.98,2
6404,US-2023-130288-CHO-MIL-31000,20231126,20290522,Second Class,130288,10011,CHO-MIL-31000,6.5,2,4.22,2.28
8011,US-2024-100650-CHO-MIL-31000,20240629,20291224,Second Class,100650,92804,CHO-MIL-31000,6.5,2,4.22,2.28
10050,US-2024-105480-CHO-MIL-31000,20241220,20300618,Standard Class,105480,14609,CHO-MIL-31000,3.25,1,2.11,1.14
10052,US-2024-105480-CHO-NUT-13000,20241220,20300618,Standard Class,105480,14609,CHO-NUT-13000,3.49,1,2.49,1
1037,US-2021-100006-CHO-TRI-54000,20210907,20270306,Standard Class,100006,10024,CHO-TRI-54000,11.25,3,7.35,3.9
3916,US-2022-131884-CHO-TRI-54000,20221206,20280528,Same Day,131884,43302,CHO-TRI-54000,3.75,1,2.45,1.3
3922,US-2022-131884-CHO-TRI-54000,20221206,20280528,Same Day,131884,43302,CHO-TRI-54000,30,8,19.6,10.4
3938,US-2022-131884-CHO-TRI-54000,20221206,20280528,Same Day,131884,43302,CHO-TRI-54000,7.5,2,4.9,2.6
3998,US-2022-145065-CHO-MIL-31000,20221212,20280606,First Class,145065,92105,CHO-MIL-31000,6.5,2,4.22,2.28
4000,US-2022-145065-CHO-FUD-51000,20221212,20280606,First Class,145065,92105,CHO-FUD-51000,7.2,2,4.8,2.4
5225,US-2023-139087-CHO-MIL-31000,20230717,20290111,Second Class,139087,98105,CHO-MIL-31000,9.75,3,6.33,3.42
5226,US-2023-139087-CHO-NUT-13000,20230717,20290111,Second Class,139087,98105,CHO-NUT-13000,17.45,5,12.45,5
5229,US-2023-139087-CHO-NUT-13000,20230717,20290111,Second Class,139087,98105,CHO-NUT-13000,10.47,3,7.47,3
5230,US-2023-139087-CHO-TRI-54000,20230717,20290111,Second Class,139087,98105,CHO-TRI-54000,26.25,7,17.15,9.1
5236,US-2023-139087-CHO-FUD-51000,20230717,20290111,Second Class,139087,98105,CHO-FUD-51000,7.2,2,4.8,2.4
5239,US-2023-139087-CHO-TRI-54000,20230717,20290111,Second Class,139087,98105,CHO-TRI-54000,11.25,3,7.35,3.9
5240,US-2023-139087-CHO-SCR-58000,20230717,20290111,Second Class,139087,98105,CHO-SCR-58000,7.2,2,5,2.2
5275,US-2023-111290-CHO-MIL-31000,20230722,20290115,Standard Class,111290,48185,CHO-MIL-31000,16.25,5,10.55,5.7
5279,US-2023-111290-CHO-NUT-13000,20230722,20290115,Standard Class,111290,48185,CHO-NUT-13000,17.45,5,12.45,5
5281,US-2023-111290-CHO-FUD-51000,20230722,20290115,Standard Class,111290,48185,CHO-FUD-51000,18,5,12,6
5283,US-2023-111290-CHO-TRI-54000,20230722,20290115,Standard Class,111290,48185,CHO-TRI-54000,3.75,1,2.45,1.3
8220,US-2024-133046-CHO-FUD-51000,20240727,20300122,Second Class,133046,98115,CHO-FUD-51000,10.8,3,7.2,3.6
8222,US-2024-133046-CHO-NUT-13000,20240727,20300122,Second Class,133046,98115,CHO-NUT-13000,6.98,2,4.98,2
8223,US-2024-133046-CHO-MIL-31000,20240727,20300122,Second Class,133046,98115,CHO-MIL-31000,13,4,8.44,4.56
8224,US-2024-133046-CHO-SCR-58000,20240727,20300122,Second Class,133046,98115,CHO-SCR-58000,18,5,12.5,5.5
9439,US-2024-166835-CHO-TRI-54000,20241112,20300507,Second Class,166835,17602,CHO-TRI-54000,7.5,2,4.9,2.6
9945,US-2024-165099-CHO-MIL-31000,20241211,20300605,First Class,165099,79605,CHO-MIL-31000,6.5,2,4.22,2.28
683,US-2021-165974-CHO-MIL-31000,20210629,20261227,Standard Class,165974,45231,CHO-MIL-31000,22.75,7,14.77,7.98
1355,US-2021-143182-CHO-NUT-13000,20211015,20270412,Standard Class,143182,33012,CHO-NUT-13000,3.49,1,2.49,1
3734,US-2022-156524-CHO-MIL-31000,20221120,20280518,Standard Class,156524,10011,CHO-MIL-31000,9.75,3,6.33,3.42
4356,US-2023-102456-CHO-FUD-51000,20230227,20280821,First Class,102456,10011,CHO-FUD-51000,10.8,3,7.2,3.6
4703,US-2023-154060-CHO-MIL-31000,20230502,20281028,Standard Class,154060,27405,CHO-MIL-31000,29.25,9,18.99,10.26
5826,US-2023-125402-CHO-NUT-13000,20230925,20290323,Standard Class,125402,90805,CHO-NUT-13000,13.96,4,9.96,4
5832,US-2023-125402-CHO-NUT-13000,20230925,20290323,Standard Class,125402,90805,CHO-NUT-13000,6.98,2,4.98,2
5836,US-2023-125402-CHO-FUD-51000,20230925,20290323,Standard Class,125402,90805,CHO-FUD-51000,3.6,1,2.4,1.2
5837,US-2023-125402-CHO-FUD-51000,20230925,20290323,Standard Class,125402,90805,CHO-FUD-51000,7.2,2,4.8,2.4
5838,US-2023-125402-CHO-SCR-58000,20230925,20290323,Standard Class,125402,90805,CHO-SCR-58000,18,5,12.5,5.5
5843,US-2023-125402-CHO-FUD-51000,20230925,20290323,Standard Class,125402,90805,CHO-FUD-51000,10.8,3,7.2,3.6
5844,US-2023-125402-CHO-MIL-31000,20230925,20290323,Standard Class,125402,90805,CHO-MIL-31000,26,8,16.88,9.12
6890,US-2024-154718-CHO-NUT-13000,20240119,20290715,Second Class,154718,76248,CHO-NUT-13000,6.98,2,4.98,2
8809,US-2024-146878-CHO-TRI-54000,20240921,20300320,Standard Class,146878,33142,CHO-TRI-54000,3.75,1,2.45,1.3
1077,US-2021-115196-CHO-MIL-31000,20210909,20270306,Standard Class,115196,27834,CHO-MIL-31000,6.5,2,4.22,2.28
1436,US-2021-137155-CHO-MIL-31000,20211101,20270428,Standard Class,137155,11561,CHO-MIL-31000,19.5,6,12.66,6.84
1437,US-2021-137155-CHO-SCR-58000,20211101,20270428,Standard Class,137155,11561,CHO-SCR-58000,10.8,3,7.5,3.3
2515,US-2022-136798-CHO-FUD-51000,20220508,20271102,Standard Class,136798,55407,CHO-FUD-51000,10.8,3,7.2,3.6
2519,US-2022-136798-CHO-MIL-31000,20220508,20271102,Standard Class,136798,55407,CHO-MIL-31000,6.5,2,4.22,2.28
2524,US-2022-136798-CHO-MIL-31000,20220508,20271102,Standard Class,136798,55407,CHO-MIL-31000,9.75,3,6.33,3.42
3275,US-2022-112571-CHO-FUD-51000,20220922,20280314,Same Day,112571,92054,CHO-FUD-51000,7.2,2,4.8,2.4
3431,US-2022-134747-CHO-SCR-58000,20221012,20280408,Second Class,134747,46060,CHO-SCR-58000,7.2,2,5,2.2
3436,US-2022-134747-CHO-SCR-58000,20221012,20280408,Second Class,134747,46060,CHO-SCR-58000,14.4,4,10,4.4
3437,US-2022-134747-CHO-TRI-54000,20221012,20280408,Second Class,134747,46060,CHO-TRI-54000,11.25,3,7.35,3.9
9291,US-2024-121615-CHO-FUD-51000,20241103,20300502,Standard Class,121615,55122,CHO-FUD-51000,10.8,3,7.2,3.6
9294,US-2024-121615-CHO-TRI-54000,20241103,20300502,Standard Class,121615,55122,CHO-TRI-54000,7.5,2,4.9,2.6
9299,US-2024-121615-CHO-TRI-54000,20241103,20300502,Standard Class,121615,55122,CHO-TRI-54000,18.75,5,12.25,6.5
35,US-2021-115791-CHO-TRI-54000,20210116,20260711,Second Class,115791,19134,CHO-TRI-54000,22.5,6,14.7,7.8
36,US-2021-115791-CHO-FUD-51000,20210116,20260711,Second Class,115791,19134,CHO-FUD-51000,7.2,2,4.8,2.4
37,US-2021-115791-CHO-TRI-54000,20210116,20260711,Second Class,115791,19134,CHO-TRI-54000,11.25,3,7.35,3.9
38,US-2021-115791-CHO-SCR-58000,20210116,20260711,Second Class,115791,19134,CHO-SCR-58000,10.8,3,7.5,3.3
94,US-2021-108182-CHO-NUT-13000,20210206,20260803,Second Class,108182,60441,CHO-NUT-13000,6.98,2,4.98,2
118,US-2021-154165-CHO-MIL-31000,20210217,20260817,Standard Class,154165,60653,CHO-MIL-31000,45.5,14,29.54,15.96
5577,US-2023-149783-CHO-TRI-54000,20230904,20290227,Second Class,149783,37918,CHO-TRI-54000,7.5,2,4.9,2.6
5580,US-2023-149783-CHO-NUT-13000,20230904,20290227,Second Class,149783,37918,CHO-NUT-13000,6.98,2,4.98,2
5586,US-2023-149783-CHO-FUD-51000,20230904,20290227,Second Class,149783,37918,CHO-FUD-51000,10.8,3,7.2,3.6
6594,US-2023-146941-CHO-SCR-58000,20231210,20290604,First Class,146941,10024,CHO-SCR-58000,14.4,4,10,4.4
6600,US-2023-146941-CHO-TRI-54000,20231210,20290604,First Class,146941,10024,CHO-TRI-54000,22.5,6,14.7,7.8
6836,US-2024-114034-CHO-TRI-54000,20240103,20290630,Standard Class,114034,91730,CHO-TRI-54000,22.5,6,14.7,7.8
9650,US-2024-155159-CHO-TRI-54000,20241125,20300522,Second Class,155159,30318,CHO-TRI-54000,33.75,9,22.05,11.7
9858,US-2024-145226-CHO-SCR-58000,20241208,20300602,Second Class,145226,10035,CHO-SCR-58000,7.2,2,5,2.2
9871,US-2024-145226-CHO-NUT-13000,20241208,20300602,Second Class,145226,10035,CHO-NUT-13000,10.47,3,7.47,3
9876,US-2024-145226-CHO-TRI-54000,20241208,20300602,Second Class,145226,10035,CHO-TRI-54000,15,4,9.8,5.2
9878,US-2024-145226-CHO-MIL-31000,20241208,20300602,Second Class,145226,10035,CHO-MIL-31000,9.75,3,6.33,3.42
666,US-2021-130358-CHO-SCR-58000,20210623,20261217,First Class,130358,28027,CHO-SCR-58000,32.4,9,22.5,9.9
667,US-2021-130358-CHO-MIL-31000,20210623,20261217,First Class,130358,28027,CHO-MIL-31000,3.25,1,2.11,1.14
3746,US-2022-109337-CHO-TRI-54000,20221121,20280515,Second Class,109337,46226,CHO-TRI-54000,18.75,5,12.25,6.5
3749,US-2022-109337-CHO-SCR-58000,20221121,20280515,Second Class,109337,46226,CHO-SCR-58000,21.6,6,15,6.6
3756,US-2022-109337-CHO-NUT-13000,20221121,20280515,Second Class,109337,46226,CHO-NUT-13000,10.47,3,7.47,3
3759,US-2022-109337-CHO-FUD-51000,20221121,20280515,Second Class,109337,46226,CHO-FUD-51000,7.2,2,4.8,2.4
6052,US-2023-125815-CHO-NUT-13000,20231028,20290423,Second Class,125815,10009,CHO-NUT-13000,10.47,3,7.47,3
9283,US-2024-143329-CHO-SCR-58000,20241103,20300501,Standard Class,143329,88001,CHO-SCR-58000,10.8,3,7.5,3.3
4121,US-2022-153717-CHO-MIL-31000,20221225,20280623,Standard Class,153717,48227,CHO-MIL-31000,3.25,1,2.11,1.14
4125,US-2022-153717-CHO-TRI-54000,20221225,20280623,Standard Class,153717,48227,CHO-TRI-54000,3.75,1,2.45,1.3
4131,US-2022-153717-CHO-SCR-58000,20221225,20280623,Standard Class,153717,48227,CHO-SCR-58000,10.8,3,7.5,3.3
4135,US-2022-153717-CHO-SCR-58000,20221225,20280623,Standard Class,153717,48227,CHO-SCR-58000,7.2,2,5,2.2
4227,US-2023-106558-CHO-SCR-58000,20230117,20280713,Standard Class,106558,31907,CHO-SCR-58000,14.4,4,10,4.4
5278,US-2023-144855-CHO-SCR-58000,20230722,20290113,Second Class,144855,94110,CHO-SCR-58000,7.2,2,5,2.2
5919,US-2023-127649-CHO-TRI-54000,20231007,20290331,First Class,127649,99207,CHO-TRI-54000,11.25,3,7.35,3.9
7525,US-2024-151911-OTH-KAZ-38000,20240430,20291026,Second Class,151911,10024,OTH-KAZ-38000,13,4,1,12
8344,US-2024-117723-CHO-TRI-54000,20240815,20300208,Second Class,117723,19120,CHO-TRI-54000,22.5,6,14.7,7.8
8411,US-2024-144750-CHO-MIL-31000,20240821,20300211,Same Day,144750,85224,CHO-MIL-31000,3.25,1,2.11,1.14
9094,US-2024-142643-CHO-TRI-54000,20241015,20300412,Standard Class,142643,91360,CHO-TRI-54000,3.75,1,2.45,1.3
9100,US-2024-142643-CHO-NUT-13000,20241015,20300412,Standard Class,142643,91360,CHO-NUT-13000,17.45,5,12.45,5
277,US-2021-133424-CHO-SCR-58000,20210330,20260925,Standard Class,133424,98105,CHO-SCR-58000,10.8,3,7.5,3.3
694,US-2021-153150-CHO-FUD-51000,20210701,20261227,Second Class,153150,98105,CHO-FUD-51000,18,5,12,6
4558,US-2023-120530-CHO-FUD-51000,20230407,20281002,Standard Class,120530,10035,CHO-FUD-51000,10.8,3,7.2,3.6
7827,US-2024-155299-OTH-LIC-15000,20240608,20291203,Standard Class,155299,77506,OTH-LIC-15000,40,2,20,20
8489,US-2024-114552-CHO-TRI-54000,20240902,20300301,Standard Class,114552,44105,CHO-TRI-54000,11.25,3,7.35,3.9
1263,US-2021-141649-CHO-NUT-13000,20210930,20270323,Same Day,141649,45014,CHO-NUT-13000,20.94,6,14.94,6
1839,US-2021-101175-CHO-NUT-13000,20211209,20270606,Standard Class,101175,85204,CHO-NUT-13000,20.94,6,14.94,6
2364,US-2022-168767-CHO-FUD-51000,20220410,20271006,Standard Class,168767,95823,CHO-FUD-51000,7.2,2,4.8,2.4
3254,US-2022-168480-CHO-MIL-31000,20220921,20280319,Standard Class,168480,48146,CHO-MIL-31000,13,4,8.44,4.56
3260,US-2022-168480-CHO-FUD-51000,20220921,20280319,Standard Class,168480,48146,CHO-FUD-51000,3.6,1,2.4,1.2
4490,US-2023-163153-CHO-MIL-31000,20230321,20280914,Standard Class,163153,77036,CHO-MIL-31000,6.5,2,4.22,2.28
4491,US-2023-163153-CHO-MIL-31000,20230321,20280914,Standard Class,163153,77036,CHO-MIL-31000,3.25,1,2.11,1.14
5871,US-2023-106621-CHO-TRI-54000,20230929,20290323,Second Class,106621,85364,CHO-TRI-54000,15,4,9.8,5.2
8574,US-2024-128769-CHO-MIL-31000,20240907,20300305,Standard Class,128769,37211,CHO-MIL-31000,6.5,2,4.22,2.28
1115,US-2021-160766-CHO-FUD-51000,20210914,20270307,Same Day,160766,10009,CHO-FUD-51000,32.4,9,21.6,10.8
1117,US-2021-160766-CHO-MIL-31000,20210914,20270307,Same Day,160766,10009,CHO-MIL-31000,6.5,2,4.22,2.28
1121,US-2021-160766-CHO-SCR-58000,20210914,20270307,Same Day,160766,10009,CHO-SCR-58000,25.2,7,17.5,7.7
1125,US-2021-160766-CHO-TRI-54000,20210914,20270307,Same Day,160766,10009,CHO-TRI-54000,33.75,9,22.05,11.7
1128,US-2021-160766-CHO-SCR-58000,20210914,20270307,Same Day,160766,10009,CHO-SCR-58000,14.4,4,10,4.4
1129,US-2021-160766-CHO-MIL-31000,20210914,20270307,Same Day,160766,10009,CHO-MIL-31000,9.75,3,6.33,3.42
1130,US-2021-160766-CHO-NUT-13000,20210914,20270307,Same Day,160766,10009,CHO-NUT-13000,3.49,1,2.49,1
2804,US-2022-129392-CHO-SCR-58000,20220708,20271229,Same Day,129392,77070,CHO-SCR-58000,18,5,12.5,5.5
4727,US-2023-160500-CHO-TRI-54000,20230505,20281028,First Class,160500,92024,CHO-TRI-54000,11.25,3,7.35,3.9
4729,US-2023-160500-CHO-SCR-58000,20230505,20281028,First Class,160500,92024,CHO-SCR-58000,18,5,12.5,5.5
5606,US-2023-136231-CHO-MIL-31000,20230905,20290227,Second Class,136231,37604,CHO-MIL-31000,22.75,7,14.77,7.98
5610,US-2023-136231-CHO-SCR-58000,20230905,20290227,Second Class,136231,37604,CHO-SCR-58000,10.8,3,7.5,3.3
5616,US-2023-136231-CHO-TRI-54000,20230905,20290227,Second Class,136231,37604,CHO-TRI-54000,11.25,3,7.35,3.9
5627,US-2023-136231-CHO-FUD-51000,20230905,20290227,Second Class,136231,37604,CHO-FUD-51000,7.2,2,4.8,2.4
8424,US-2024-139717-CHO-MIL-31000,20240824,20300216,Second Class,139717,43130,CHO-MIL-31000,26,8,16.88,9.12
8427,US-2024-139717-CHO-FUD-51000,20240824,20300216,Second Class,139717,43130,CHO-FUD-51000,7.2,2,4.8,2.4
9182,US-2024-105389-CHO-MIL-31000,20241023,20300420,Second Class,105389,78207,CHO-MIL-31000,9.75,3,6.33,3.42
